player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,SLG,OBP,team,year,wOBA,wRC+,wRAA
山田 哲人,130,540,469,69,114,31,0,23,214,65,10,2,0,5,60,1,6,140,7,0.243,0.456,0.333,ヤクルト,2022,0.3561466660761935,149.15231860699288,25.416855913296793
山本 大貴,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ヤクルト,2022,0.0,-210.91071329021048,-0.29772804460500596
吉田 大喜,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,ヤクルト,2022,0.0,-210.91071329021048,-0.8931841338150179
渡邉 大樹,49,17,16,6,2,1,0,0,3,2,2,1,1,0,0,0,0,5,0,0.125,0.188,0.125,ヤクルト,2022,0.13879849861514468,-70.58591737184314,-2.777001758285101
青柳 晃洋,24,54,50,2,7,0,0,0,7,2,0,0,3,0,1,0,0,26,1,0.14,0.14,0.157,阪神,2022,0.13873520700610906,-70.64990496688115,-8.824373232199735
秋山 拓巳,5,9,7,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0.0,0.0,0.0,阪神,2022,0.0,-210.91071329021048,-2.679552401445054
石井 大智,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2022,0.0,-210.91071329021048,-0.29772804460500596
板山 祐太郎,14,9,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0.125,0.125,0.222,阪神,2022,0.18018699148384673,-28.742296056650396,-1.1095524014450537
糸井 嘉男,62,182,163,12,37,3,0,3,49,22,0,0,0,1,16,2,2,29,3,0.227,0.301,0.302,阪神,2022,0.2830311730513576,75.23281126686506,-4.316504118111092
伊藤 将司,20,46,33,1,4,1,0,0,5,5,0,0,11,0,2,0,0,19,1,0.121,0.152,0.171,阪神,2022,0.15611833784433019,-53.07562057884022,-6.742918623258846
糸原 健斗,132,495,445,31,110,12,1,3,133,36,2,3,6,4,35,1,5,48,7,0.247,0.299,0.307,阪神,2022,0.2822678403187031,74.46108454794316,-12.105750177637477
井上 広大,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,阪神,2022,0.0,-210.91071329021048,-1.4886402230250297
ウィルカーソン,14,18,15,0,1,0,0,0,1,1,0,0,3,0,0,0,0,7,0,0.067,0.067,0.067,阪神,2022,0.06059791815507712,-149.6464302970132,-4.3031048028901075
植田 海,57,14,12,10,3,0,0,0,3,1,4,2,0,0,2,0,0,1,0,0.25,0.25,0.357,阪神,2022,0.2965953299310999,88.9461263599353,-0.14819262447008333
梅野 隆太郎,100,331,294,26,67,2,1,4,83,25,2,1,6,1,30,5,0,77,16,0.228,0.282,0.298,阪神,2022,0.2735169669454163,65.6139822199936,-10.899182764256977
江越 大賀,24,5,4,4,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0.0,0.0,0.2,阪神,2022,0.14254283020569275,-66.80041124939416,-0.7986402230250299
大山 悠輔,124,510,439,54,117,18,1,23,206,87,0,1,1,5,59,5,6,103,17,0.267,0.469,0.358,阪神,2022,0.37300756840790955,166.19863180421225,32.32981709427599
小川 一平,6,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0.0,0.0,0.0,阪神,2022,0.0,-210.91071329021048,-1.7863682676300359
小野寺 暖,32,45,44,3,6,1,1,1,12,7,0,0,0,0,1,0,0,12,3,0.136,0.273,0.156,阪神,2022,0.19097525721600062,-17.835397190437238,-5.077762007225268
小幡 竜平,49,73,69,7,13,1,0,1,17,5,0,0,1,1,2,0,0,21,0,0.188,0.246,0.208,阪神,2022,0.20701419483375066,-1.620087439870357,-7.1037305894987695
ガンケル,16,27,24,1,7,2,0,0,9,2,0,0,2,0,1,0,0,10,0,0.292,0.375,0.32,阪神,2022,0.3152468969476625,107.80279528121804,0.20174279566483722
片山 雄哉,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,阪神,2022,0.0,-210.91071329021048,-0.5954560892100119
木浪 聖也,41,101,93,6,19,4,0,1,26,6,0,0,2,0,5,0,1,19,2,0.204,0.28,0.253,阪神,2022,0.2469615569439868,38.7665557264871,-5.922350686923786
桐敷 拓馬,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,阪神,2022,0.0,-210.91071329021048,-0.8931841338150179
熊谷 敬宥,63,52,45,8,7,0,0,0,7,3,7,5,6,1,0,0,0,10,0,0.156,0.156,0.152,阪神,2022,0.1383213349191978,-71.06832819704275,-8.518380058590743
才木 浩人,9,19,16,0,1,0,0,0,1,0,0,0,2,0,1,0,0,11,0,0.063,0.063,0.118,阪神,2022,0.0953931131385071,-114.46861004891396,-3.9021269651421724
齋藤 友貴哉,20,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,阪神,2022,1.311807205516158,1115.3217765057082,0.972271955394994
榮枝 裕貴,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,阪神,2022,0.9089687723261568,708.0535316077486,0.582271955394994
坂本 誠志郎,60,151,127,5,24,3,0,0,27,6,0,0,7,0,13,2,4,26,1,0.189,0.213,0.285,阪神,2022,0.24488789368067387,36.67008943087796,-9.157351402022568
佐藤 輝明,143,603,541,70,143,35,8,20,254,84,11,3,0,7,51,5,4,137,5,0.264,0.47,0.328,阪神,2022,0.3560915656399093,149.09661225891463,28.349989103181386
島田 海吏,123,339,311,36,82,7,2,0,93,17,21,5,9,1,15,0,3,56,3,0.264,0.299,0.303,阪神,2022,0.2781995333483086,70.34804045128612,-9.62580712109702
髙寺 望夢,8,27,23,0,3,3,0,0,6,2,1,0,1,1,2,0,0,5,0,0.13,0.261,0.192,阪神,2022,0.20618653533097697,-2.4568482980597985,-2.649041819719777
髙山 俊,38,56,53,1,10,2,0,0,12,0,2,0,1,0,2,0,0,12,0,0.189,0.226,0.218,阪神,2022,0.20583259803088177,-2.814677668689155,-5.513497770607607
近本 光司,132,580,525,71,154,16,3,3,185,34,30,5,6,1,41,0,7,63,7,0.293,0.352,0.352,阪神,2022,0.3256574254194342,118.32780310031788,10.179406602964146
豊田 寛,5,9,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0.0,0.0,0.125,阪神,2022,0.08908926887855798,-120.84177451470029,-1.9033024014450537
長坂 拳弥,27,46,40,2,7,1,1,0,10,1,0,0,6,0,0,0,0,16,2,0.175,0.25,0.175,阪神,2022,0.188249498586866,-20.591129616741103,-5.311990051830275
中野 拓夢,135,610,569,69,157,16,3,6,197,25,23,7,19,1,18,0,3,89,9,0.276,0.346,0.301,阪神,2022,0.29453049052531144,86.85858095337534,-7.676374552539227
西 純矢,14,26,26,1,6,1,0,1,10,4,0,0,0,0,0,0,0,8,0,0.231,0.385,0.231,阪神,2022,0.2737235507573086,65.82283773019769,-0.8509291597301551
西 勇輝,23,49,42,1,2,0,0,0,2,0,0,0,6,0,1,0,0,17,0,0.048,0.048,0.07,阪神,2022,0.05885236501583204,-151.41117840648957,-11.796813720529013
浜地 真澄,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2022,0.0,-210.91071329021048,-0.29772804460500596
原口 文仁,33,83,71,5,23,2,0,2,31,10,0,0,1,2,9,0,0,5,1,0.324,0.437,0.39,阪神,2022,0.3737403474905359,166.93946888997868,5.320401566077187
藤浪 晋太郎,16,22,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0.0,0.0,0.0,阪神,2022,0.0,-210.91071329021048,-6.550016981310131
北條 史也,32,48,43,5,8,1,0,1,12,7,0,0,2,1,2,0,0,6,1,0.186,0.279,0.217,阪神,2022,0.22522126448694055,16.787196204022013,-3.8248591845185462
マルテ,33,102,90,8,23,1,0,1,27,11,0,0,0,2,8,0,2,19,1,0.256,0.3,0.324,阪神,2022,0.29174900101065704,84.0465047970244,-1.5582605497106108
森木 大智,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,阪神,2022,0.0,-210.91071329021048,-0.8931841338150179
山本 泰寛,86,203,181,19,45,4,0,2,55,15,3,3,10,1,10,0,1,42,1,0.249,0.304,0.29,阪神,2022,0.2741249441741978,66.22864506867715,-6.564907044453514
陽川 尚将,45,75,68,6,20,6,0,1,29,6,0,0,1,0,4,0,2,20,0,0.294,0.426,0.351,阪神,2022,0.353984153350604,146.96602581624288,3.373099357327251
ロドリゲス,24,70,65,5,10,2,0,2,18,9,0,0,0,1,2,0,2,17,4,0.154,0.277,0.2,阪神,2022,0.21897884060584688,10.476127526116068,-6.0009631223504165
ロハス・ジュニア,89,211,183,19,41,7,0,9,75,27,0,0,0,1,22,1,5,53,4,0.224,0.41,0.322,阪神,2022,0.3356742175700375,128.45474487789085,5.7493825883437335
安達 了一,65,243,206,19,54,7,1,1,66,18,3,0,8,1,26,0,2,46,3,0.262,0.32,0.349,オリックス,2022,0.31466670411426284,107.21622235894274,1.6791915439622613
池田 陵真,6,20,20,0,3,0,0,0,3,1,0,1,0,0,0,0,0,8,0,0.15,0.15,0.15,オリックス,2022,0.13634531584892354,-73.06607655551659,-3.3145608921001193
石岡 諒太,17,35,33,3,5,1,0,0,6,0,2,1,1,0,1,0,0,10,0,0.152,0.182,0.176,オリックス,2022,0.16648224840733084,-42.59774330221532,-4.779305090586974
大下 誠一郎,5,10,8,1,2,2,0,0,4,0,0,0,0,0,1,0,1,2,0,0.25,0.5,0.4,オリックス,2022,0.40800302848730896,201.57891936285068,0.9727195539499398
大城 滉二,57,110,90,9,22,4,0,2,32,6,2,0,8,0,12,0,0,25,2,0.244,0.356,0.333,オリックス,2022,0.32040744158199197,113.02008783023769,1.3714837209003212
太田 椋,32,101,92,7,18,6,0,1,27,5,0,0,3,0,6,0,0,22,0,0.196,0.293,0.245,オリックス,2022,0.2481113740788234,39.929016822242644,-5.8099202602076465
小田 裕也,72,26,24,12,5,1,0,1,9,2,8,4,0,0,1,0,1,7,0,0.208,0.375,0.269,オリックス,2022,0.29477920850787076,87.11003396253676,-0.32092915973015573
来田 涼斗,10,27,23,2,3,0,0,0,3,0,0,1,1,0,3,0,0,8,0,0.13,0.13,0.231,オリックス,2022,0.18711726038707163,-21.73581847074421,-3.1475033581813143
宜保 翔,23,34,29,0,5,1,0,0,6,2,0,0,3,1,1,0,0,3,0,0.172,0.207,0.194,オリックス,2022,0.18259343373707254,-26.309391367893177,-4.112430935925042
紅林 弘太郎,130,495,450,35,101,20,2,6,143,32,2,2,10,2,26,1,6,71,14,0.224,0.318,0.275,オリックス,2022,0.27261380300747384,64.70088664232449,-16.73220026129615
元 謙太,5,9,8,1,2,0,0,0,2,1,0,0,1,0,0,0,0,3,0,0.25,0.25,0.25,オリックス,2022,0.2272421930815392,18.830347934279313,-0.6995524014450537
後藤 駿太,26,52,49,5,9,0,1,0,11,2,1,2,0,0,2,0,1,15,0,0.184,0.224,0.231,オリックス,2022,0.2137347899962729,5.1744107286278425,-4.72185831946031
佐野 皓大,78,118,107,12,24,6,0,2,36,9,5,5,7,0,4,0,0,29,0,0.224,0.336,0.252,オリックス,2022,0.26669784003754765,58.719868802085905,-4.664521876003316
佐野 如一,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,オリックス,2022,0.0,-210.91071329021048,-0.5954560892100119
杉本 裕太郎,105,433,379,37,89,15,1,15,151,51,4,4,0,2,40,2,11,135,9,0.235,0.398,0.324,オリックス,2022,0.331705697034953,124.44258451780163,10.134890945291676
田嶋 大樹,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,オリックス,2022,0.0,-210.91071329021048,-0.5954560892100119
Ｔ－岡田,36,95,87,1,13,4,0,1,20,10,0,0,0,1,7,0,0,28,1,0.149,0.23,0.211,オリックス,2022,0.20712745350255124,-1.5055833224339377,-9.234164237475571
頓宮 裕真,81,271,234,23,53,17,0,11,103,34,0,0,1,5,23,0,8,51,6,0.226,0.44,0.311,オリックス,2022,0.33787930122830884,130.68407673246531,7.962811023154505
中川 圭太,110,468,424,54,120,25,9,8,187,51,11,2,8,6,26,2,4,79,5,0.283,0.441,0.326,オリックス,2022,0.3426372158331231,135.49431173197223,15.907014255291957
西野 真弘,43,130,114,10,33,5,1,0,40,8,0,0,6,1,8,0,1,13,4,0.289,0.351,0.339,オリックス,2022,0.3162898119980221,108.85717874402255,1.1026122658653488
西村 凌,16,47,45,0,6,5,1,0,13,6,0,0,1,0,1,0,0,12,0,0.133,0.289,0.152,オリックス,2022,0.1944582403247163,-14.314113467672811,-5.144957226870065
野口 智哉,54,167,155,15,35,6,0,1,44,6,0,1,1,0,9,1,2,56,3,0.226,0.284,0.277,オリックス,2022,0.26140319089144204,53.36699706140009,-7.457511159879363
バレラ,37,127,112,7,23,5,0,1,31,6,0,1,1,0,13,0,1,11,3,0.205,0.277,0.294,オリックス,2022,0.27134619736648435,63.41934177943638,-4.448763252137351
福田 周平,118,502,448,65,120,11,6,0,143,24,9,7,14,0,32,0,8,50,8,0.268,0.319,0.328,オリックス,2022,0.30092234156485126,93.32071996505887,-3.2108308507293764
福永 奨,5,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.125,0.125,0.125,オリックス,2022,0.1136210965407696,-96.04018267796559,-1.5018243568400478
伏見 寅威,76,235,205,16,47,12,1,3,70,21,2,1,16,1,8,0,5,42,7,0.229,0.341,0.274,オリックス,2022,0.280916251970454,73.0946334621891,-6.054674957062253
マッカーシー,59,212,178,17,40,7,1,4,61,19,0,0,0,1,26,0,7,58,2,0.225,0.343,0.344,オリックス,2022,0.3241514388017754,116.8052559050148,3.411654543738738
松井 雅人,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,オリックス,2022,0.0,-210.91071329021048,-0.29772804460500596
宮城 大弥,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,オリックス,2022,0.0,-210.91071329021048,-0.5954560892100119
宗 佑磨,130,537,469,55,127,23,1,5,167,43,4,5,9,6,45,2,8,81,11,0.271,0.356,0.341,オリックス,2022,0.3215743087013035,114.19978640057494,7.301971865293611
山足 達也,39,51,44,8,8,1,0,1,12,2,1,0,4,0,3,0,0,11,1,0.182,0.273,0.234,オリックス,2022,0.23559345356229214,27.273443027635853,-3.5517898493233875
山岡 泰輔,22,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,オリックス,2022,0.0,-210.91071329021048,-1.1909121784200238
山﨑 福也,25,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.143,0.143,0.143,オリックス,2022,0.12985268176087955,-79.6301068762163,-1.2040963122350417
山本 由伸,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,オリックス,2022,0.0,-210.91071329021048,-0.5954560892100119
吉田 正尚,119,508,412,56,138,28,1,21,231,88,4,0,0,7,80,18,9,41,11,0.335,0.561,0.447,オリックス,2022,0.4481404738293776,242.15773601076975,69.15415334065698
ラベロ,24,71,58,4,8,1,0,1,12,2,0,0,0,0,11,0,2,20,3,0.138,0.207,0.296,オリックス,2022,0.25721139396169096,49.129105048392546,-3.458691166955425
ワゲスパック,32,5,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0.0,0.0,0.0,オリックス,2022,0.0,-210.91071329021048,-1.4886402230250297
若月 健矢,68,193,171,16,48,7,0,4,67,14,3,1,9,1,9,0,3,34,5,0.281,0.392,0.326,オリックス,2022,0.32682906327092914,119.51232486418168,3.606204782538193
渡部 遼人,16,19,17,0,1,0,0,0,1,2,1,1,1,0,1,0,0,7,0,0.059,0.059,0.111,オリックス,2022,0.09009349574192337,-119.82650467343043,-3.999610625272891
浅村 栄斗,143,633,532,73,134,17,0,27,232,86,4,3,0,4,92,7,5,137,13,0.252,0.436,0.365,楽天,2022,0.3664496574775331,159.56860682456534,36.108147765031234
石原 彪,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,楽天,2022,0.0,-210.91071329021048,-0.29772804460500596
伊藤 裕季也,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,楽天,2022,0.0,-210.91071329021048,-2.3818243568400477
岩見 政暉,3,7,7,1,2,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0.286,0.429,0.286,楽天,2022,0.3172537111203307,109.83167738034345,0.06590368776495809
内田 靖人,8,14,10,0,1,0,0,0,1,2,0,0,1,1,2,0,0,4,0,0.1,0.1,0.231,楽天,2022,0.17956900572177575,-29.367077497431808,-1.7343464706239293
オコエ 瑠偉,6,25,25,2,5,0,0,0,5,0,1,0,0,0,0,0,0,8,0,0.2,0.2,0.2,楽天,2022,0.18179375446523136,-27.117864310618643,-3.0432011151251492
太田 光,71,182,145,10,31,4,0,3,44,18,1,0,13,0,21,1,3,46,3,0.214,0.303,0.325,楽天,2022,0.30040219983748395,92.7948585006361,-1.255734887341848
岡島 豪郎,53,199,182,20,39,8,3,3,62,25,2,1,2,2,10,1,3,27,6,0.214,0.341,0.264,楽天,2022,0.27464111844972366,66.75049545318538,-6.336104226649994
小郷 裕哉,10,23,18,2,3,1,0,1,7,2,0,0,3,0,2,0,0,4,0,0.167,0.389,0.25,楽天,2022,0.290766715238424,83.05341732203442,-0.37324502591513753
辛島 航,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,楽天,2022,0.0,-210.91071329021048,-1.1909121784200238
川島 慶三,12,25,22,1,3,1,0,1,7,6,0,0,2,0,1,0,0,9,1,0.136,0.318,0.174,楽天,2022,0.2218530501626094,13.381943320259776,-2.0736358977338454
ギッテンス,21,74,62,4,15,2,0,0,17,8,0,0,0,0,11,0,1,25,0,0.242,0.274,0.365,楽天,2022,0.3111319707486185,103.64261930769354,0.2581246992295586
岸 孝之,22,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2022,0.0,-210.91071329021048,-0.8931841338150179
銀次,83,271,238,18,62,6,0,0,68,26,0,0,2,3,28,2,0,31,5,0.261,0.286,0.335,楽天,2022,0.2926731996734525,84.98086640783977,-3.8976086381424837
黒川 史陽,17,71,63,4,14,3,0,0,17,2,0,1,0,1,7,0,0,9,1,0.222,0.27,0.296,楽天,2022,0.2665222136526119,58.54231114209766,-2.8186911669554235
小深田 大翔,118,479,424,54,113,16,5,2,145,29,21,7,12,3,37,0,3,65,6,0.267,0.342,0.328,楽天,2022,0.30857074515092014,101.05322919984765,0.4831060346304143
島内 宏明,142,613,541,59,161,36,3,14,245,77,5,3,2,3,63,1,4,82,16,0.298,0.453,0.373,楽天,2022,0.3742345207741432,167.439076348722,39.58732404174671
鈴木 大地,125,477,408,39,105,19,0,5,139,35,4,2,9,4,38,0,18,52,11,0.257,0.341,0.344,楽天,2022,0.3202269793531519,112.8376411490011,5.863915031104456
炭谷 銀仁朗,98,288,253,21,60,4,0,4,76,18,0,3,15,0,18,0,2,52,10,0.237,0.3,0.293,楽天,2022,0.276580158412596,68.71085806360576,-8.629193329758207
瀧中 瞭太,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2022,0.0,-210.91071329021048,-0.29772804460500596
辰己 涼介,120,476,409,60,111,14,3,11,164,35,12,5,13,1,42,1,11,103,7,0.271,0.401,0.354,楽天,2022,0.3473106677688398,140.2191552688762,18.332595476440478
田中 和基,77,70,63,10,9,3,0,1,15,5,6,3,0,0,6,0,1,25,4,0.143,0.238,0.229,楽天,2022,0.22384831617187986,15.399150266640849,-5.670963122350416
田中 貴也,18,19,17,2,2,0,0,0,2,1,0,0,0,0,1,0,1,7,0,0.118,0.118,0.211,楽天,2022,0.1723343904470046,-36.681248198910815,-2.486832847495114
田中 将大,25,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2022,0.0,-210.91071329021048,-1.1909121784200238
西川 遥輝,108,451,372,58,81,17,4,7,127,37,19,8,6,2,68,0,3,103,2,0.218,0.341,0.342,楽天,2022,0.32145833830298637,114.0825407340959,6.081932782018719
則本 昂大,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,楽天,2022,0.0,-210.91071329021048,-0.5954560892100119
早川 隆久,19,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.5,楽天,2022,0.3563570755142319,149.3650418118303,0.09454391078998801
堀内 謙伍,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,楽天,2022,0.0,-210.91071329021048,-0.29772804460500596
マルモレホス,58,223,202,14,42,6,0,7,69,28,0,0,0,1,20,0,0,68,3,0.208,0.342,0.278,楽天,2022,0.28551179742246385,77.74071381695526,-4.753353946916329
武藤 敦貴,43,99,88,11,22,2,3,1,33,9,1,5,0,1,8,0,2,28,1,0.25,0.375,0.323,楽天,2022,0.3186398795551059,111.23308881244876,1.064923584104408
村林 一輝,47,17,16,9,3,0,0,0,3,0,0,2,0,0,1,0,0,5,0,0.188,0.188,0.235,楽天,2022,0.20233061576511377,-6.355169472683481,-1.7313767582851016
茂木 栄五郎,73,268,238,26,53,12,1,9,94,30,4,0,1,2,27,0,0,74,3,0.223,0.395,0.3,楽天,2022,0.3159494366525248,108.51306046198704,2.1847641956711312
安田 悠馬,5,12,10,2,2,0,0,1,5,1,0,0,0,0,2,0,0,4,1,0.2,0.5,0.333,楽天,2022,0.3752939249376935,168.51013024720442,0.7872634647399277
山﨑 剛,79,218,187,19,38,6,5,3,63,13,15,4,11,0,17,0,3,46,3,0.203,0.337,0.28,楽天,2022,0.2845766858023755,76.79531924454255,-4.844134013746376
和田 恋,11,30,29,0,2,0,0,0,2,1,0,0,0,1,0,0,0,10,1,0.069,0.069,0.067,楽天,2022,0.06059791815507712,-149.6464302970132,-7.1718413381501795
渡邊 佳明,60,168,153,14,37,1,2,1,45,17,2,3,2,1,12,0,0,24,2,0.242,0.294,0.295,楽天,2022,0.27335020651894903,65.44538801296144,-5.559034385207261
アルカンタラ,97,285,263,27,55,6,0,14,103,28,4,6,0,1,21,1,0,87,3,0.209,0.392,0.267,日本ハム,2022,0.2983142729272965,90.68397170799933,-2.542492712426703
淺間 大基,75,240,224,20,52,14,1,4,80,15,12,3,4,1,11,0,0,55,3,0.232,0.357,0.267,日本ハム,2022,0.28199565678435223,74.18590794811531,-5.93269680689636
有薗 直輝,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,日本ハム,2022,0.0,-210.91071329021048,-2.0840963122350415
石井 一成,102,328,296,30,70,12,6,6,112,32,8,7,8,3,20,0,1,64,2,0.236,0.378,0.284,日本ハム,2022,0.29877183794925094,91.14656834244256,-2.7807986304419683
石川 亮,23,52,45,3,7,0,0,0,7,3,0,0,5,0,2,0,0,7,1,0.156,0.156,0.191,日本ハム,2022,0.16570658953914946,-43.38193170097907,-7.139730659885843
五十幡 亮汰,6,16,14,0,4,0,0,0,4,1,3,1,0,0,2,0,0,6,0,0.286,0.286,0.375,日本ハム,2022,0.3163314619600972,108.89928670978955,0.1363512863199048
伊藤 大海,26,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,日本ハム,2022,0.0,-210.91071329021048,-1.1909121784200238
今川 優馬,94,309,273,34,62,12,1,10,106,39,4,4,6,4,19,2,7,70,6,0.227,0.388,0.29,日本ハム,2022,0.3079326027761091,100.40806949419039,0.12074708834027527
上野 響平,12,31,27,2,2,1,0,0,3,0,0,0,2,0,2,0,0,9,0,0.074,0.111,0.138,日本ハム,2022,0.1257311820654911,-83.79692863151944,-5.456121106893117
上原 健太,25,5,5,1,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0.2,0.4,0.2,日本ハム,2022,0.2623614411032316,54.3357846689732,-0.21864022302502983
宇佐見 真吾,81,237,215,22,55,10,0,5,80,24,0,0,7,2,12,0,1,42,0,0.256,0.372,0.296,日本ハム,2022,0.3026901939465562,95.10801253055266,-1.1102422235603164
梅林 優貴,22,51,48,2,5,1,0,0,6,3,0,0,2,0,1,0,0,19,0,0.104,0.125,0.122,日本ハム,2022,0.11551829481324997,-94.1221218699689,-9.480456805467549
上沢 直之,23,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,日本ハム,2022,0.0,-210.91071329021048,-0.8931841338150179
片岡 奨人,13,24,24,2,3,1,0,0,4,0,0,0,0,0,0,0,0,11,0,0.125,0.167,0.125,日本ハム,2022,0.13040603125701966,-79.07067247388395,-4.115473070520143
加藤 貴之,22,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0.2,0.2,0.2,日本ハム,2022,0.18179375446523136,-27.117864310618643,-0.6086402230250298
上川畑 大悟,80,301,261,22,76,7,2,2,93,17,8,10,12,0,21,0,7,45,3,0.291,0.356,0.36,日本ハム,2022,0.3326070853754017,125.35388497262407,7.307941618875906
木村 文紀,38,101,95,7,17,4,0,2,27,9,0,1,0,1,4,0,1,39,1,0.179,0.284,0.218,日本ハム,2022,0.2294921157853168,21.105011906799014,-7.630532505105603
清宮 幸太郎,129,461,406,52,89,25,3,18,174,55,4,5,2,2,45,2,6,113,6,0.219,0.429,0.305,日本ハム,2022,0.3321993715854309,124.94168775909809,11.010595837963685
郡 拓也,26,63,56,2,7,1,0,2,14,6,1,1,2,0,4,0,1,16,0,0.125,0.25,0.197,日本ハム,2022,0.21115574871287582,2.567009024945056,-5.878014351098985
近藤 健介,99,396,325,51,98,26,1,8,150,41,8,7,1,3,66,6,1,45,7,0.302,0.462,0.418,日本ハム,2022,0.4004587968757987,193.95172762944847,35.627390538949264
阪口 樂,3,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0.167,0.167,0.167,日本ハム,2022,0.1514947953876928,-57.75000580721728,-0.9063682676300358
佐藤 龍世,37,106,96,5,11,2,0,1,16,4,0,0,3,0,7,0,0,23,1,0.115,0.167,0.175,日本ハム,2022,0.16556789972534033,-43.52214661693923,-14.568298941722865
清水 優心,30,67,62,2,12,1,0,0,13,3,0,1,3,0,1,0,1,15,1,0.194,0.21,0.219,日本ハム,2022,0.19948249335851026,-9.234611249394154,-7.0084039885354
杉浦 稔大,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,日本ハム,2022,0.0,-210.91071329021048,-0.5954560892100119
杉谷 拳士,51,109,97,9,16,2,0,0,18,3,0,0,4,0,8,0,0,21,0,0.165,0.186,0.229,日本ハム,2022,0.20048467077929735,-8.221413387392213,-11.295975909564698
髙濱 祐仁,7,18,17,0,1,0,0,0,1,1,0,0,0,1,0,0,0,12,0,0.059,0.059,0.056,日本ハム,2022,0.05049826512923093,-159.85714412921274,-4.479104802890107
田宮 裕涼,14,21,18,1,2,1,0,0,3,0,0,0,2,0,1,0,0,4,0,0.111,0.167,0.158,日本ハム,2022,0.15439421730898836,-54.8187004008442,-3.1133415682840724
中島 卓也,68,150,130,12,29,3,1,0,34,8,17,4,8,1,11,0,0,31,0,0.223,0.262,0.282,日本ハム,2022,0.25473820748129006,46.6287221797521,-7.666248944272029
